sourceId,destinationId,relationship_type,source_system_name
17778006,387713003,AW,SNOMED CT
17778006,397849009,AW,SNOMED CT
18168004,70813002,AW,SNOMED CT
18311006,410942007,AW,SNOMED CT
18458002,68972003,AW,SNOMED CT
18458002,118663006,AW,SNOMED CT
18485009,417746004,AW,SNOMED CT
18605003,417746004,AW,SNOMED CT
18846006,367336001,AW,SNOMED CT
18872002,386639001,AW,SNOMED CT
18889005,128139000,AW,SNOMED CT
19099008,386639001,AW,SNOMED CT
19220005,40388003,AW,SNOMED CT
19220005,71388002,AW,SNOMED CT
19228003,386639001,AW,SNOMED CT
19234005,122549002,AW,SNOMED CT
19234005,417746004,AW,SNOMED CT
19363005,386639001,AW,SNOMED CT
19431000,34014006,AW,SNOMED CT
19448008,314407005,AW,SNOMED CT
19514005,64572001,AW,SNOMED CT
19564003,386639001,AW,SNOMED CT
19765000,108241001,AW,SNOMED CT
19856004,122549002,AW,SNOMED CT
19856004,417746004,AW,SNOMED CT
19885005,353295004,AW,SNOMED CT
20105004,29555009,AW,SNOMED CT
20216003,386639001,AW,SNOMED CT
20276007,417746004,AW,SNOMED CT
20529002,64572001,AW,SNOMED CT
20558004,108290001,AW,SNOMED CT
20604004,386639001,AW,SNOMED CT
20615009,108290001,AW,SNOMED CT
20681005,49062001,AW,SNOMED CT
20681005,71388002,AW,SNOMED CT
20681005,387713003,AW,SNOMED CT
20753005,38341003,AW,SNOMED CT
21013006,312001004,AW,SNOMED CT
21263006,43153006,AW,SNOMED CT
21290002,262560006,AW,SNOMED CT
21334005,386639001,AW,SNOMED CT
21369007,122549002,AW,SNOMED CT
21369007,417746004,AW,SNOMED CT
21404001,32984002,AW,SNOMED CT
21430002,69896004,AW,SNOMED CT
21818003,62585004,AW,SNOMED CT
21835004,122549002,AW,SNOMED CT
21835004,417746004,AW,SNOMED CT
21914002,14304000,AW,SNOMED CT
22019007,128139000,AW,SNOMED CT
22046002,386639001,AW,SNOMED CT
22247000,387713003,AW,SNOMED CT
22347002,362969004,AW,SNOMED CT
22391002,119561005,AW,SNOMED CT
22404003,312001004,AW,SNOMED CT
22508003,71388002,AW,SNOMED CT
22564003,122549002,AW,SNOMED CT
22564003,417746004,AW,SNOMED CT
22966008,38341003,AW,SNOMED CT
23273003,128139000,AW,SNOMED CT
23695007,25749005,AW,SNOMED CT
23697004,122549002,AW,SNOMED CT
23697004,417746004,AW,SNOMED CT
23851004,71388002,AW,SNOMED CT
23891001,386661006,AW,SNOMED CT
23961005,64572001,AW,SNOMED CT
24079001,115665000,AW,SNOMED CT
24346005,387713003,AW,SNOMED CT
24444009,386639001,AW,SNOMED CT
24466002,312001004,AW,SNOMED CT
24584003,363346000,AW,SNOMED CT
24841007,71388002,AW,SNOMED CT
24854000,40388003,AW,SNOMED CT
24854000,387713003,AW,SNOMED CT
25032009,386639001,AW,SNOMED CT
25044007,128139000,AW,SNOMED CT
25053000,64572001,AW,SNOMED CT
25093002,73211009,AW,SNOMED CT
25343008,64572001,AW,SNOMED CT
25380002,55464009,AW,SNOMED CT
25412000,73211009,AW,SNOMED CT
25519006,386639001,AW,SNOMED CT
25744000,47703008,AW,SNOMED CT
25907005,73211009,AW,SNOMED CT
26010008,386639001,AW,SNOMED CT
26078007,90708001,AW,SNOMED CT
26151008,14304000,AW,SNOMED CT
26205001,417746004,AW,SNOMED CT
26224003,386639001,AW,SNOMED CT
26298008,73211009,AW,SNOMED CT
26298008,420422005,AW,SNOMED CT
26520008,27550009,AW,SNOMED CT
26623000,386639001,AW,SNOMED CT
26840006,95315005,AW,SNOMED CT
26944003,108241001,AW,SNOMED CT
27068000,386639001,AW,SNOMED CT
27259006,312001004,AW,SNOMED CT
27713005,74107003,AW,SNOMED CT
28048009,417746004,AW,SNOMED CT
28119000,90708001,AW,SNOMED CT
28155008,417746004,AW,SNOMED CT
28386007,55342001,AW,SNOMED CT
28398002,122549002,AW,SNOMED CT
28398002,417746004,AW,SNOMED CT
28453007,290028006,AW,SNOMED CT
28509004,312001004,AW,SNOMED CT
28772006,312001004,AW,SNOMED CT
28869005,73297009,AW,SNOMED CT
28940000,95320005,AW,SNOMED CT
29201009,64572001,AW,SNOMED CT
29421008,386639001,AW,SNOMED CT
29583006,386639001,AW,SNOMED CT
29635000,417746004,AW,SNOMED CT
29859007,119561005,AW,SNOMED CT
30358009,387713003,AW,SNOMED CT
30400005,417746004,AW,SNOMED CT
30418008,362969004,AW,SNOMED CT
30496006,89141000,AW,SNOMED CT
30755009,51694003,AW,SNOMED CT
30806007,386639001,AW,SNOMED CT
31080005,81604003,AW,SNOMED CT
31438003,410942007,AW,SNOMED CT
31803008,386661006,AW,SNOMED CT
31820007,362969004,AW,SNOMED CT
31871009,387713003,AW,SNOMED CT
31881008,38341003,AW,SNOMED CT
