sourceId,destinationId,relationship_type,source_system_name
816169005,761996005,Technique,SNOMED CT
816171005,272391002,Technique,SNOMED CT
816172003,272391002,Technique,SNOMED CT
816173008,761996005,Technique,SNOMED CT
816948009,272391002,Technique,SNOMED CT
816949001,761996005,Technique,SNOMED CT
816950001,761996005,Technique,SNOMED CT
816952009,272391002,Technique,SNOMED CT
816954005,733985002,Technique,SNOMED CT
816955006,733985002,Technique,SNOMED CT
816956007,733985002,Technique,SNOMED CT
816957003,733985002,Technique,SNOMED CT
816958008,733985002,Technique,SNOMED CT
818990008,761996005,Technique,SNOMED CT
818992000,272391002,Technique,SNOMED CT
819008004,272391002,Technique,SNOMED CT
819019001,761996005,Technique,SNOMED CT
819020007,761996005,Technique,SNOMED CT
819021006,761996005,Technique,SNOMED CT
819964002,761996005,Technique,SNOMED CT
819967009,761996005,Technique,SNOMED CT
819978001,272391002,Technique,SNOMED CT
819980007,733985002,Technique,SNOMED CT
819981006,733985002,Technique,SNOMED CT
833316001,833315002,Technique,SNOMED CT
833330006,761996005,Technique,SNOMED CT
836406004,702873001,Technique,SNOMED CT
836407008,702873001,Technique,SNOMED CT
836409006,761996005,Technique,SNOMED CT
836410001,761996005,Technique,SNOMED CT
836411002,272391002,Technique,SNOMED CT
836412009,272391002,Technique,SNOMED CT
836413004,272391002,Technique,SNOMED CT
836414005,272391002,Technique,SNOMED CT
836415006,761996005,Technique,SNOMED CT
838429002,272391002,Technique,SNOMED CT
838430007,272391002,Technique,SNOMED CT
838433009,272391002,Technique,SNOMED CT
838434003,272391002,Technique,SNOMED CT
838435002,272391002,Technique,SNOMED CT
840645005,702873001,Technique,SNOMED CT
840646006,761996005,Technique,SNOMED CT
840647002,761996005,Technique,SNOMED CT
840648007,761996005,Technique,SNOMED CT
840649004,761996005,Technique,SNOMED CT
860729008,761996005,Technique,SNOMED CT
860732006,761996005,Technique,SNOMED CT
865940006,761996005,Technique,SNOMED CT
865941005,761996005,Technique,SNOMED CT
865942003,272391002,Technique,SNOMED CT
865943008,272391002,Technique,SNOMED CT
865944002,761996005,Technique,SNOMED CT
865982005,702873001,Technique,SNOMED CT
866007006,761996005,Technique,SNOMED CT
866008001,272391002,Technique,SNOMED CT
866009009,761996005,Technique,SNOMED CT
866010004,272391002,Technique,SNOMED CT
866012007,761996005,Technique,SNOMED CT
866013002,761996005,Technique,SNOMED CT
866014008,272391002,Technique,SNOMED CT
866015009,272391002,Technique,SNOMED CT
866016005,761996005,Technique,SNOMED CT
866017001,272391002,Technique,SNOMED CT
866018006,761996005,Technique,SNOMED CT
866020009,761996005,Technique,SNOMED CT
868232006,761996005,Technique,SNOMED CT
868233001,761996005,Technique,SNOMED CT
868234007,761996005,Technique,SNOMED CT
868235008,761996005,Technique,SNOMED CT
868236009,272391002,Technique,SNOMED CT
868237000,272391002,Technique,SNOMED CT
868240000,761996005,Technique,SNOMED CT
870371006,272391002,Technique,SNOMED CT
870479009,761996005,Technique,SNOMED CT
870480007,272391002,Technique,SNOMED CT
870594006,870596008,Technique,SNOMED CT
870598009,870596008,Technique,SNOMED CT
870601004,1078210003,Technique,SNOMED CT
870604007,1078210003,Technique,SNOMED CT
870605008,1078210003,Technique,SNOMED CT
871560001,258066000,Technique,SNOMED CT
871561002,761996005,Technique,SNOMED CT
871885003,761996005,Technique,SNOMED CT
874867009,272391002,Technique,SNOMED CT
874868004,761996005,Technique,SNOMED CT
874869007,272391002,Technique,SNOMED CT
874871007,761996005,Technique,SNOMED CT
874872000,272391002,Technique,SNOMED CT
879866003,761996005,Technique,SNOMED CT
879870006,272391002,Technique,SNOMED CT
879871005,761996005,Technique,SNOMED CT
879872003,272391002,Technique,SNOMED CT
879876000,761996005,Technique,SNOMED CT
879877009,272391002,Technique,SNOMED CT
879878004,761996005,Technique,SNOMED CT
880112005,761996005,Technique,SNOMED CT
880113000,272391002,Technique,SNOMED CT
880115007,272391002,Technique,SNOMED CT
880116008,761996005,Technique,SNOMED CT
880118009,761996005,Technique,SNOMED CT
880119001,272391002,Technique,SNOMED CT
890140002,272391002,Technique,SNOMED CT
890141003,761996005,Technique,SNOMED CT
890145007,272391002,Technique,SNOMED CT
890146008,761996005,Technique,SNOMED CT
890151002,761996005,Technique,SNOMED CT
890156007,272391002,Technique,SNOMED CT
890158008,761996005,Technique,SNOMED CT
890162002,272391002,Technique,SNOMED CT
890163007,761996005,Technique,SNOMED CT
890165000,761996005,Technique,SNOMED CT
890166004,272391002,Technique,SNOMED CT
890244001,272391002,Technique,SNOMED CT
890245000,761996005,Technique,SNOMED CT
890250006,761996005,Technique,SNOMED CT
890463002,761996005,Technique,SNOMED CT
890464008,272391002,Technique,SNOMED CT
894127004,272391002,Technique,SNOMED CT
894128009,761996005,Technique,SNOMED CT
894129001,761996005,Technique,SNOMED CT
894131005,272391002,Technique,SNOMED CT
894132003,761996005,Technique,SNOMED CT
894133008,272391002,Technique,SNOMED CT
894135001,272391002,Technique,SNOMED CT
894136000,272391002,Technique,SNOMED CT
894137009,272391002,Technique,SNOMED CT
894138004,761996005,Technique,SNOMED CT
894139007,761996005,Technique,SNOMED CT
894140009,272391002,Technique,SNOMED CT
894141008,761996005,Technique,SNOMED CT
894142001,272391002,Technique,SNOMED CT
894143006,761996005,Technique,SNOMED CT
894144000,272391002,Technique,SNOMED CT
894145004,761996005,Technique,SNOMED CT
894146003,272391002,Technique,SNOMED CT
895280003,272391002,Technique,SNOMED CT
895281004,272391002,Technique,SNOMED CT
895282006,272391002,Technique,SNOMED CT
895283001,272391002,Technique,SNOMED CT
895284007,272391002,Technique,SNOMED CT
895285008,272391002,Technique,SNOMED CT
895286009,272391002,Technique,SNOMED CT
895467003,449205006,Technique,SNOMED CT
895533005,895537006,Technique,SNOMED CT
895534004,273849003,Technique,SNOMED CT
895535003,895536002,Technique,SNOMED CT
895538001,272391002,Technique,SNOMED CT
895539009,761996005,Technique,SNOMED CT
896794008,272391002,Technique,SNOMED CT
896795009,761996005,Technique,SNOMED CT
896797001,272391002,Technique,SNOMED CT
