sourceId,destinationId,relationship_type,source_system_name
996007,302548004,Part of,SNOMED CT
996007,302551006,Part of,SNOMED CT
996007,362030008,Part of,SNOMED CT
1005009,181217005,Part of,SNOMED CT
1005009,362588004,Part of,SNOMED CT
1005009,362589007,Part of,SNOMED CT
1012000,181295003,Part of,SNOMED CT
1015003,56411004,Part of,SNOMED CT
1015003,362125007,Part of,SNOMED CT
1016002,52863002,Part of,SNOMED CT
1016002,181821009,Part of,SNOMED CT
1028005,361696001,Part of,SNOMED CT
1030007,278858007,Part of,SNOMED CT
1030007,361355005,Part of,SNOMED CT
1063000,181792001,Part of,SNOMED CT
1063000,302549007,Part of,SNOMED CT
1063000,361827000,Part of,SNOMED CT
1075005,38852004,Part of,SNOMED CT
1075005,87612001,Part of,SNOMED CT
1075005,362588004,Part of,SNOMED CT
1076006,182294002,Part of,SNOMED CT
1076006,278858007,Part of,SNOMED CT
1086007,38266002,Part of,SNOMED CT
1087003,361808006,Part of,SNOMED CT
1087003,362649006,Part of,SNOMED CT
1092001,279177004,Part of,SNOMED CT
1092001,362326004,Part of,SNOMED CT
1092001,362337003,Part of,SNOMED CT
1092001,362338008,Part of,SNOMED CT
1099005,118507000,Part of,SNOMED CT
1099005,361338006,Part of,SNOMED CT
1101003,302548004,Part of,SNOMED CT
1106008,181413006,Part of,SNOMED CT
1106008,181414000,Part of,SNOMED CT
1110006,361696001,Part of,SNOMED CT
1110006,362529005,Part of,SNOMED CT
1114002,361576004,Part of,SNOMED CT
1114002,362327008,Part of,SNOMED CT
1122009,181226008,Part of,SNOMED CT
1122009,361808006,Part of,SNOMED CT
1136004,362859009,Part of,SNOMED CT
1159005,181226008,Part of,SNOMED CT
1159005,245786002,Part of,SNOMED CT
1172006,181819004,Part of,SNOMED CT
1173001,362459002,Part of,SNOMED CT
1174007,84640000,Part of,SNOMED CT
1193009,182245002,Part of,SNOMED CT
1193009,361808006,Part of,SNOMED CT
1216008,361827000,Part of,SNOMED CT
1231004,278199004,Part of,SNOMED CT
1236009,181247007,Part of,SNOMED CT
1243003,181826004,Part of,SNOMED CT
1243003,361827000,Part of,SNOMED CT
1246006,182245002,Part of,SNOMED CT
1246006,362292005,Part of,SNOMED CT
1260008,181161008,Part of,SNOMED CT
1260008,181162001,Part of,SNOMED CT
1260008,362510004,Part of,SNOMED CT
1263005,34783000,Part of,SNOMED CT
1277008,362487006,Part of,SNOMED CT
1307006,181212004,Part of,SNOMED CT
1307006,281488008,Part of,SNOMED CT
1307006,362606005,Part of,SNOMED CT
1311000,181469002,Part of,SNOMED CT
1350001,302541005,Part of,SNOMED CT
1350001,360941003,Part of,SNOMED CT
1353004,181246003,Part of,SNOMED CT
1403006,181613000,Part of,SNOMED CT
1403006,302543008,Part of,SNOMED CT
1403006,302544002,Part of,SNOMED CT
1403006,361808006,Part of,SNOMED CT
1425000,264199009,Part of,SNOMED CT
1439000,113345001,Part of,SNOMED CT
1439000,229765004,Part of,SNOMED CT
1439000,362588004,Part of,SNOMED CT
1439000,362589007,Part of,SNOMED CT
1441004,181212004,Part of,SNOMED CT
1441004,281488008,Part of,SNOMED CT
1441004,362606005,Part of,SNOMED CT
1456008,38266002,Part of,SNOMED CT
1456008,278858007,Part of,SNOMED CT
1467009,302548004,Part of,SNOMED CT
1467009,302551006,Part of,SNOMED CT
1467009,362030008,Part of,SNOMED CT
