sourceId,destinationId,relationship_type,source_system_name
11026009,789750003,DT,SNOMED CT
11067004,773760007,DT,SNOMED CT
11104006,25362006,DT,SNOMED CT
11109001,789750003,DT,SNOMED CT
11160000,37200009,DT,SNOMED CT
11251000,122866006,DT,SNOMED CT
11338007,240557004,DT,SNOMED CT
11373009,40733004,DT,SNOMED CT
11373009,71388002,DT,SNOMED CT
11386000,773760007,DT,SNOMED CT
11406003,773760007,DT,SNOMED CT
11413003,773760007,DT,SNOMED CT
11437003,773760007,DT,SNOMED CT
11454006,714812005,DT,SNOMED CT
11464002,773760007,DT,SNOMED CT
11491000,56550003,DT,SNOMED CT
11491000,418279001,DT,SNOMED CT
11603001,127040003,DT,SNOMED CT
11603001,416417002,DT,SNOMED CT
11641008,419838000,DT,SNOMED CT
11669000,34801009,DT,SNOMED CT
11730002,773760007,DT,SNOMED CT
11782000,773760007,DT,SNOMED CT
11804009,400195000,DT,SNOMED CT
11807002,773760007,DT,SNOMED CT
11868005,773760007,DT,SNOMED CT
11920000,773760007,DT,SNOMED CT
11928007,773760007,DT,SNOMED CT
11942004,773760007,DT,SNOMED CT
11944003,418925002,DT,SNOMED CT
11944003,419076005,DT,SNOMED CT
11980003,773760007,DT,SNOMED CT
12023003,195528001,DT,SNOMED CT
12088005,418925002,DT,SNOMED CT
12088005,419076005,DT,SNOMED CT
12095001,71388002,DT,SNOMED CT
12109003,64572001,DT,SNOMED CT
12193006,773760007,DT,SNOMED CT
12279008,773760007,DT,SNOMED CT
12296009,71388002,DT,SNOMED CT
12326000,31515003,DT,SNOMED CT
12331003,237577005,DT,SNOMED CT
12345009,773760007,DT,SNOMED CT
12368000,8262006,DT,SNOMED CT
12368000,33688009,DT,SNOMED CT
12394009,789750003,DT,SNOMED CT
12412005,773760007,DT,SNOMED CT
12428000,55985003,DT,SNOMED CT
12428000,418925002,DT,SNOMED CT
12435008,773760007,DT,SNOMED CT
12454008,64572001,DT,SNOMED CT
12456005,71388002,DT,SNOMED CT
12462000,773760007,DT,SNOMED CT
12519004,773760007,DT,SNOMED CT
12546009,52675005,DT,SNOMED CT
12557004,773760007,DT,SNOMED CT
12563008,122866006,DT,SNOMED CT
12588000,773760007,DT,SNOMED CT
12589008,773760007,DT,SNOMED CT
12602008,238124008,DT,SNOMED CT
12694001,417746004,DT,SNOMED CT
12694001,773760007,DT,SNOMED CT
12746007,773760007,DT,SNOMED CT
12761008,115664001,DT,SNOMED CT
12761008,418921006,DT,SNOMED CT
12770006,1157018000,DT,SNOMED CT
12779007,773760007,DT,SNOMED CT
12818004,95574003,DT,SNOMED CT
12963004,71388002,DT,SNOMED CT
12963004,108241001,DT,SNOMED CT
12979003,773760007,DT,SNOMED CT
13003007,6885006,DT,SNOMED CT
13019000,773760007,DT,SNOMED CT
13047001,773760007,DT,SNOMED CT
13085003,773760007,DT,SNOMED CT
13093003,773760007,DT,SNOMED CT
13100007,71388002,DT,SNOMED CT
13100007,714812005,DT,SNOMED CT
13100007,773760007,DT,SNOMED CT
13109008,41345002,DT,SNOMED CT
13140001,773760007,DT,SNOMED CT
13151001,419838000,DT,SNOMED CT
13151001,785340007,DT,SNOMED CT
13159004,773760007,DT,SNOMED CT
13172003,418925002,DT,SNOMED CT
13172003,421961002,DT,SNOMED CT
13194006,207938004,DT,SNOMED CT
13194006,773760007,DT,SNOMED CT
13212004,773760007,DT,SNOMED CT
13234002,12456005,DT,SNOMED CT
13265006,40733004,DT,SNOMED CT
13289004,38354005,DT,SNOMED CT
13289004,127297005,DT,SNOMED CT
13289004,417746004,DT,SNOMED CT
13289004,773760007,DT,SNOMED CT
13384007,789750003,DT,SNOMED CT
13394002,418925002,DT,SNOMED CT
13394002,419076005,DT,SNOMED CT
13404009,33552005,DT,SNOMED CT
13456001,207938004,DT,SNOMED CT
13456001,773760007,DT,SNOMED CT
13463001,773760007,DT,SNOMED CT
13466009,221360009,DT,SNOMED CT
13498003,773760007,DT,SNOMED CT
13567002,39826003,DT,SNOMED CT
13608004,40733004,DT,SNOMED CT
13616008,773760007,DT,SNOMED CT
13735002,23835007,DT,SNOMED CT
13735002,71388002,DT,SNOMED CT
13736001,773760007,DT,SNOMED CT
13737005,771268008,DT,SNOMED CT
13751005,242626002,DT,SNOMED CT
13751005,1251616007,DT,SNOMED CT
13752003,773760007,DT,SNOMED CT
13886001,417357006,DT,SNOMED CT
13891000,773760007,DT,SNOMED CT
13904004,771268008,DT,SNOMED CT
13915009,771268008,DT,SNOMED CT
13916005,742277008,DT,SNOMED CT
13920009,235856003,DT,SNOMED CT
13954005,52674009,DT,SNOMED CT
13975002,773760007,DT,SNOMED CT
14020004,773760007,DT,SNOMED CT
14024008,18469004,DT,SNOMED CT
14024008,90092004,DT,SNOMED CT
14070001,62914000,DT,SNOMED CT
14096004,771268008,DT,SNOMED CT
14136000,789750003,DT,SNOMED CT
14158003,773760007,DT,SNOMED CT
14175009,40733004,DT,SNOMED CT
14175009,58718002,DT,SNOMED CT
14180000,773760007,DT,SNOMED CT
14220008,771268008,DT,SNOMED CT
14261008,773760007,DT,SNOMED CT
14276000,773760007,DT,SNOMED CT
14309005,870566003,DT,SNOMED CT
14337003,773760007,DT,SNOMED CT
14434006,773760007,DT,SNOMED CT
14457000,773760007,DT,SNOMED CT
14488001,108290001,DT,SNOMED CT
14488001,122866006,DT,SNOMED CT
14493003,207938004,DT,SNOMED CT
14493003,773760007,DT,SNOMED CT
14584002,42157000,DT,SNOMED CT
14641009,773760007,DT,SNOMED CT
14649006,773760007,DT,SNOMED CT
14664006,773760007,DT,SNOMED CT
14700006,785340007,DT,SNOMED CT
14741001,773760007,DT,SNOMED CT
14763005,90560007,DT,SNOMED CT
14779006,122866006,DT,SNOMED CT
14825005,773760007,DT,SNOMED CT
14858001,387713003,DT,SNOMED CT
14893008,773760007,DT,SNOMED CT
14900002,71388002,DT,SNOMED CT
14900002,122866006,DT,SNOMED CT
14936004,38354005,DT,SNOMED CT
14973001,38341003,DT,SNOMED CT
14973001,90708001,DT,SNOMED CT
14992004,773760007,DT,SNOMED CT
14997005,773760007,DT,SNOMED CT
15034009,771268008,DT,SNOMED CT
15056007,771192005,DT,SNOMED CT
15060005,773760007,DT,SNOMED CT
15084002,200936003,DT,SNOMED CT
15151004,773760007,DT,SNOMED CT
15202009,56717001,DT,SNOMED CT
15214001,41345002,DT,SNOMED CT
15276008,78548001,DT,SNOMED CT
15374009,24010005,DT,SNOMED CT
15423000,773760007,DT,SNOMED CT
15444000,249858009,DT,SNOMED CT
15466007,92002004,DT,SNOMED CT
15470004,418925002,DT,SNOMED CT
15470004,421961002,DT,SNOMED CT
15474008,773760007,DT,SNOMED CT
15509004,72000004,DT,SNOMED CT
15511008,71388002,DT,SNOMED CT
15539009,237300009,DT,SNOMED CT
15550007,773760007,DT,SNOMED CT
15676002,302809008,DT,SNOMED CT
15687005,773760007,DT,SNOMED CT
